condition,image_id,input_path,expected_probability,observed_probability,absolute_error,source_probability_range,expected_class,observed_class,class_agreement,expected_threshold_distance,observed_threshold_distance
telea,ISIC_0013867,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0013867.png,0.8306977152824402,0.8298274874687195,0.0008702278137207031,0.0,1,1,True,0.3306977152824402,0.3298274874687195
telea,ISIC_0013929,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0013929.png,0.985870897769928,0.9861086010932922,0.0002377033233642578,0.0,1,1,True,0.485870897769928,0.48610860109329224
telea,ISIC_0013987,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0013987.png,0.8114194273948669,0.8135177493095398,0.0020983219146728516,0.0,1,1,True,0.31141942739486694,0.3135177493095398
telea,ISIC_0014092,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0014092.png,0.9808846712112428,0.981056272983551,0.0001716017723082386,0.0,1,1,True,0.4808846712112428,0.481056272983551
telea,ISIC_0014114,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0014114.png,0.7229158878326416,0.7228835821151733,3.230571746826172e-05,0.0,1,1,True,0.2229158878326416,0.22288358211517334
telea,ISIC_0014136,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0014136.png,0.5360214710235596,0.533410370349884,0.002611100673675537,0.0,1,1,True,0.03602147102355957,0.03341037034988403
telea,ISIC_0014169,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0014169.png,0.9894481897354126,0.9894380569458008,1.0132789611816406e-05,0.0,1,1,True,0.4894481897354126,0.4894380569458008
telea,ISIC_0014173,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0014173.png,0.9880698323249816,0.9882280230522156,0.00015819072723399774,0.0,1,1,True,0.4880698323249816,0.4882280230522156
telea,ISIC_0014185,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0014185.png,0.9902408123016356,0.9903075695037842,6.675720214854852e-05,0.0,1,1,True,0.49024081230163563,0.4903075695037842
telea,ISIC_0014255,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0014255.png,0.9343929886817932,0.9356361627578735,0.0012431740760803223,0.0,1,1,True,0.4343929886817932,0.43563616275787354
telea,ISIC_0014317,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0014317.png,0.8834908604621887,0.8825647830963135,0.0009260773658752441,0.0,1,1,True,0.3834908604621887,0.3825647830963135
telea,ISIC_0014328,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0014328.png,0.9954178333282472,0.9953405857086182,7.724761962901727e-05,0.0,1,1,True,0.4954178333282472,0.49534058570861816
telea,ISIC_0014395,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0014395.png,0.3207160830497741,0.3191392719745636,0.0015768110752105158,0.0,0,0,True,0.17928391695022589,0.1808607280254364
telea,ISIC_0014480,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0014480.png,0.9930217862129213,0.9928528666496277,0.00016891956329356805,0.0,1,1,True,0.49302178621292125,0.4928528666496277
telea,ISIC_0014684,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0014684.png,0.4221052825450897,0.4180961847305298,0.0040090978145599365,0.0,0,0,True,0.07789471745491028,0.08190381526947021
telea,ISIC_0014720,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0014720.png,0.2146051377058029,0.21366901695728302,0.0009361207485198697,0.0,0,0,True,0.2853948622941971,0.286330983042717
telea,ISIC_0014746,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0014746.png,0.0378415025770664,0.03742150217294693,0.00042000040411947076,0.0,0,0,True,0.4621584974229336,0.46257849782705307
telea,ISIC_0014795,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0014795.png,0.5220781564712524,0.5249959230422974,0.002917766571044922,0.0,1,1,True,0.02207815647125244,0.024995923042297363
telea,ISIC_0014911,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0014911.png,0.1063910275697708,0.10661322623491287,0.0002221986651420732,0.0,0,0,True,0.3936089724302292,0.3933867737650871
telea,ISIC_0014975,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0014975.png,0.1421206146478653,0.1450430005788803,0.0029223859310150146,0.0,0,0,True,0.3578793853521347,0.3549569994211197
telea,ISIC_0014982,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0014982.png,0.3716089427471161,0.3716880977153778,7.915496826171875e-05,0.0,0,0,True,0.1283910572528839,0.1283119022846222
telea,ISIC_0015032,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0015032.png,0.615798830986023,0.6195818781852722,0.0037830471992492676,0.0,1,1,True,0.11579883098602295,0.11958187818527222
telea,ISIC_0015056,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0015056.png,0.0375578254461288,0.03731386736035347,0.0002439580857753268,0.0,0,0,True,0.4624421745538712,0.46268613263964653
telea,ISIC_0015127,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0015127.png,0.1811196506023407,0.18169480562210083,0.0005751550197601318,0.0,0,0,True,0.3188803493976593,0.31830519437789917
telea,ISIC_0015158,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0015158.png,0.565315842628479,0.5721950531005859,0.006879210472106934,0.0,1,1,True,0.065315842628479,0.07219505310058594
telea,ISIC_0015166,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0015166.png,0.0596974529325962,0.06090014427900314,0.0012026913464069436,0.0,0,0,True,0.4403025470674038,0.43909985572099686
telea,ISIC_0015206,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0015206.png,0.010547419078648,0.010339973494410515,0.00020744558423748533,0.0,0,0,True,0.489452580921352,0.4896600265055895
telea,ISIC_0015211,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0015211.png,0.10792052000761028,0.10692255944013596,0.0009979605674743236,0.0,0,0,True,0.39207947999238973,0.39307744055986404
telea,ISIC_0015215,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0015215.png,0.9935536980628968,0.9935947060585022,4.100799560535773e-05,0.0,1,1,True,0.49355369806289684,0.4935947060585022
telea,ISIC_0015251,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0015251.png,0.0081387544050812,0.008031656965613365,0.0001070974394678341,0.0,0,0,True,0.4918612455949188,0.49196834303438663
telea,ISIC_0015256,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0015256.png,0.1689002364873886,0.1670537292957306,0.00184650719165802,0.0,0,0,True,0.3310997635126114,0.3329462707042694
telea,ISIC_0015284,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0015284.png,0.1290807127952575,0.13106626272201538,0.001985549926757868,0.0,0,0,True,0.3709192872047425,0.3689337372779846
telea,ISIC_0015476,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0015476.png,0.0180587768554687,0.017738575115799904,0.00032020173966879756,0.0,0,0,True,0.4819412231445313,0.4822614248842001
telea,ISIC_0015563,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0015563.png,0.6991268396377563,0.6975367665290833,0.0015900731086730957,0.0,1,1,True,0.19912683963775635,0.19753676652908325
telea,ISIC_0015963,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0015963.png,0.9905953407287598,0.9905802607536316,1.5079975128173828e-05,0.0,1,1,True,0.49059534072875977,0.4905802607536316
telea,ISIC_0015964,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0015964.png,0.9937357902526855,0.9938554167747498,0.00011962652206420898,0.0,1,1,True,0.49373579025268555,0.49385541677474976
telea,ISIC_0015986,/content/drive/MyDrive/Dissertation/edi_faithfulness_localization/edi_fixed_model_faithfulness_localization_isic100_r224_v1/transformed_inputs/telea/ISIC_0015986.png,0.96553635597229,0.9655749201774597,3.8564205169677734e-05,0.0,1,1,True,0.46553635597229004,0.4655749201774597
